user_id,group,A_obs,Y_obs,Y0_true,Y1_true,S0_true,S1_true,delta_true,delta_step_true,p,q,tau_p,tau_q,p_treated,q_treated,x1,x2,x3,x4,x5,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,pre_13,pre_14,pre_15,pre_16,pre_17,pre_18,pre_19,pre_20,pre_21,pre_22,pre_23,pre_24,pre_25,pre_26,pre_27,pre_28,pre_29,pre_30,post0_1,post1_1,post0_2,post1_2,post0_3,post1_3,post0_4,post1_4,post0_5,post1_5,post0_6,post1_6,post0_7,post1_7,post0_8,post1_8,post0_9,post1_9,post0_10,post1_10,post0_11,post1_11,post0_12,post1_12,post0_13,post1_13,post0_14,post1_14,post0_15,post1_15,post0_16,post1_16,post0_17,post1_17,post0_18,post1_18,post0_19,post1_19,post0_20,post1_20,post0_21,post1_21,post0_22,post1_22,post0_23,post1_23,post0_24,post1_24,post0_25,post1_25,post0_26,post1_26,post0_27,post1_27,post0_28,post1_28,post0_29,post1_29,post0_30,post1_30
9839,B,0,0.7666666666666667,0.7666666666666667,0.7333333333333333,1,1,-0.03333333333333344,0,0.7019013272094622,0.36070804532756157,0.17411684862450183,0.25444837442271984,0.7538053286948971,0.2689264695527668,0.5599487111879765,-0.3996357202880984,0.7500594337162837,0.2086154801939529,-2.137445650109761,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0
6923,A,0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0,0,0.0,0,0.6241734693268969,0.43079848037667096,0.06406557363011868,0.03014099113771444,0.6482510115998866,0.4178137871974969,-0.016520293206193956,-1.6804221950774916,-1.038381099684388,-1.0324614125991085,-1.3479812077180584,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
7453,A,0,0.9,0.9,0.9666666666666667,1,1,0.06666666666666665,0,0.8994407146066244,0.4334323781565109,0.1859132526370814,0.14645922515714382,0.9181360184369675,0.3699522078936902,1.82898621946676,0.8972162929052405,1.1827524493870143,0.4933809621579936,-0.4315151512573436,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2770,A,1,0.8,0.5666666666666667,0.8,0,1,0.2333333333333334,1,0.6925692963293902,0.21471747574610348,0.11653836722699906,0.40000422577673955,0.7283967685706105,0.1288295780995475,0.8806468512499764,-0.5262307938622197,0.1867046298138473,2.1093354633064583,0.33159987497874316,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
7488,A,1,0.7333333333333333,0.9,0.7333333333333333,1,1,-0.16666666666666674,0,0.8626268287729455,0.6155541573133991,0.06435358980869338,0.06889873732477678,0.8714672854848108,0.5731432531194889,0.12176769895147452,-1.1835516262482637,0.9829020680333415,-1.000068406021969,-1.6519703243761334,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
6851,A,0,0.6333333333333333,0.6333333333333333,0.7,1,1,0.06666666666666665,0,0.7816605438099076,0.6012819450596071,0.15505037358000934,0.0899446472041306,0.8155141580594375,0.5471998526410072,0.05562353237531097,-0.3244871215332124,-0.2475942045062474,-0.7802932492545693,-0.4284593019013444,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1
2594,A,1,0.5666666666666667,0.7,0.5666666666666667,1,0,-0.1333333333333333,-1,0.7890855753510128,0.5390595329700641,0.07941924839160412,0.09900106131438664,0.805836240431583,0.48569206709439017,-0.28604466875568385,-1.3094223213243914,-1.0350046884490358,-1.2924462636913838,-0.5245905503020182,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3104,A,0,0.8333333333333334,0.8333333333333334,0.8,1,1,-0.033333333333333326,0,0.863725311825718,0.2417632948113257,0.1103374225586373,0.15635480341354588,0.8787615096788503,0.2039624423784897,1.209212457940401,-0.16256800969280905,-0.6575263913405929,0.5875760103912714,-0.45287755126834034,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6315,A,0,0.4666666666666667,0.4666666666666667,0.6666666666666666,0,1,0.19999999999999996,1,0.6985785423068238,0.6699751705658049,0.06867590591468115,0.25357075870493484,0.7192789339760264,0.5000890582519656,-0.006214122246446214,0.25401035219272017,0.9970491788248471,1.919188657538484,0.4983059624648649,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
7407,A,1,0.4666666666666667,0.36666666666666664,0.4666666666666667,0,0,0.10000000000000003,0,0.567190380356734,0.7649175179728458,0.09368758645822241,0.05675813387120461,0.6077392690170128,0.7215022270873134,-0.7584799262252258,-0.4575453745443617,0.8619102082460246,-0.4378391716762094,-1.4361894044785855,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
5547,A,0,0.7333333333333333,0.7333333333333333,0.5333333333333333,1,0,-0.19999999999999996,-1,0.6935186040211698,0.5286673031024355,0.21335901207626412,0.07181748843694005,0.7589091718869674,0.49069974517488807,-0.22798749042010016,-0.18467347935022801,-0.6006533922317264,0.12522169727476834,0.6875466012068657,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
6379,A,1,0.36666666666666664,0.3333333333333333,0.36666666666666664,0,0,0.033333333333333326,0,0.2423712803201689,0.7881482484525972,0.22500110246114385,0.22210972192284809,0.4128385775043558,0.6130928601548111,-1.7557838865717672,0.3399319493655519,-1.2693422481789796,1.0163707426796165,-1.0158587943399173,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
6095,A,1,0.7666666666666667,0.6333333333333333,0.7666666666666667,1,1,0.13333333333333341,0,0.7303393749683272,0.4632619317917739,0.2171030385143223,0.14614545848946284,0.7888835160303748,0.39555830436935085,0.2004691409821726,-0.9940437696571663,0.7945964745634211,-0.42104189901335515,0.9004273467470816,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
2821,B,1,0.6666666666666666,0.4666666666666667,0.6666666666666666,0,1,0.19999999999999996,1,0.459512197899266,0.6961572048639992,0.23433438896498954,0.19734295124464682,0.5861670767475717,0.5587754875259134,-0.7187616119887626,0.2727310670848132,1.350906434737066,0.5421072907794926,-0.7576424076700841,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
7142,B,0,0.26666666666666666,0.26666666666666666,0.4,0,0,0.13333333333333336,0,0.11789720174531762,0.7775293643059951,0.29673884929111877,0.4649019325600211,0.379651371055888,0.41605446021797327,-2.020023807346762,0.31266489112501666,-0.9316121607897324,1.3250183456873368,0.13644289779471477,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
3206,A,1,0.8333333333333334,0.9666666666666667,0.8333333333333334,1,1,-0.1333333333333333,0,0.8488849795871427,0.6948227288861946,0.3384302958658191,0.0595688430751266,0.9000268806552353,0.6534329427841417,0.8151655602984684,1.3044653810596527,-0.6179569771194752,0.029795302245296897,-1.1062355369241117,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2675,A,0,0.4666666666666667,0.4666666666666667,0.7,0,1,0.23333333333333328,1,0.6173803436364314,0.48671483114409136,0.39613573196319707,0.20300033400101505,0.7689496612735205,0.3879115578585932,-0.011153783659332183,0.5135073034876191,-0.6100545497192573,1.7632030849927454,-0.47266830028352164,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
2350,A,0,0.36666666666666664,0.36666666666666664,0.8333333333333334,0,1,0.46666666666666673,1,0.5536127734400116,0.6095217174144565,0.4718510775421278,0.062040102252357295,0.764241067293384,0.5717069277410312,0.1496465984459531,0.5655111216544726,-0.5884572179411017,-0.27218052729658815,-1.0780077139635724,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
1425,A,0,0.6333333333333333,0.6333333333333333,0.7666666666666667,1,1,0.13333333333333341,0,0.7997476754217842,0.600174366944105,0.1994473245449459,0.16361207922389281,0.8396874657928154,0.5019785908714963,0.6976215224325916,0.9770957188917753,0.45449618290731764,-0.09315079590371105,-0.27960400805626334,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3572,A,1,0.5,0.26666666666666666,0.5,0,0,0.23333333333333334,0,0.5263419674975461,0.7879843897736601,0.18848413564742036,0.0898289265549068,0.6156189923462289,0.717200597898269,-0.5150141872470306,-0.9111579558649258,-1.7273305213236536,-0.5111111571670296,-1.4012509239661861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0
7479,B,1,0.7333333333333333,0.5,0.7333333333333333,0,1,0.23333333333333328,1,0.3594390844354157,0.5063805714456723,0.39069146931708515,0.5315959695015114,0.6097007697244405,0.23719070063128075,-0.2215208760348719,-0.631805384318871,-1.4345345619181455,1.2603509547716054,-0.14934308289676168,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0
6345,A,1,0.8666666666666667,0.7666666666666667,0.8666666666666667,1,1,0.09999999999999998,0,0.8807741378876519,0.3601923527686585,0.19491937068742662,0.14081889155841082,0.9040135679002567,0.30947046490395996,0.5947849795938235,0.1727071811618407,0.12150177463931174,-0.28924704847003135,2.0031379974812413,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7903,B,1,0.5333333333333333,0.2,0.5333333333333333,0,0,0.3333333333333333,0,0.592719977902404,0.7487788915873388,0.14375658968357002,0.1519856214436026,0.6512691649254034,0.6349752664255851,-0.060212411622975456,0.1634748752155426,1.2743535635616734,-0.6500748246113683,-1.2921505238597586,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3581,B,1,0.6666666666666666,0.3,0.6666666666666666,0,1,0.36666666666666664,1,0.24144956970479187,0.6727551292685651,0.5225958243999177,0.193762635515756,0.6378648571738286,0.5424003223647448,-1.0199476454453398,0.18598745648786194,-1.3098766175398993,1.1802321425900635,-0.8220603584395897,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
5790,B,1,0.36666666666666664,0.1,0.36666666666666664,0,0,0.2666666666666666,0,0.2297665733898797,0.799707388674232,0.05622175351555208,0.13022999883700254,0.27307044725019297,0.6955614963772444,-2.1301853813627356,-1.6603781689039856,0.08241393378073308,0.4657219908344035,-2.2162850661914444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6542,B,1,0.4,0.4666666666666667,0.4,0,0,-0.06666666666666665,0,0.3666200432430804,0.6433174358392152,0.08513900357533284,0.08427101561479329,0.42054538164595195,0.5891044221583399,-0.44061644488563945,-0.5287516786600364,-1.1168896950411804,-0.7275212159940725,-1.0984505402056786,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
4100,A,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,1,1,0.0,0,0.8893926407643158,0.3435589614323448,0.1329388265712157,0.13093994304565082,0.9040966533112486,0.2985733705895706,1.6029602109413394,0.09491454749212686,-0.4704067854089067,-1.132969543249645,1.273635689430338,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2190,A,1,0.8,0.8,0.8,1,1,0.0,0,0.8768397971604192,0.610617972869417,0.1383643946394812,0.4485974704376615,0.8938807840699935,0.3366962948364239,0.2761992861924088,0.42464439544068067,1.6525980907904427,-0.028147631341616082,1.1687448042065185,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
2841,A,0,0.4666666666666667,0.4666666666666667,0.6,0,0,0.1333333333333333,0,0.33875094438057557,0.4886091989426144,0.11890346955796886,0.0932097799489175,0.41737575133565546,0.44306604302815644,-0.5352212038343268,-0.34003602599335087,-1.4822822026170952,1.1114202087153782,-1.6254229161113314,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0
9130,A,0,0.7666666666666667,0.7666666666666667,0.9333333333333333,1,1,0.16666666666666663,0,0.8415366224998105,0.3685797127326895,0.18145827364433673,0.3350542872829702,0.8702911134168457,0.24508549977607633,0.46512707405795767,0.12732346967587993,-0.4391030294575855,0.886671097317808,-0.2646033458163561,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
783,A,1,0.8333333333333334,0.6666666666666666,0.8333333333333334,1,1,0.16666666666666674,0,0.6527708197176921,0.3500085565393234,0.18794436162978942,0.16306129684391615,0.7180305863450855,0.2929357074035542,-0.1790909608673681,0.03710813602806655,0.24894301426065893,1.1987290052766018,0.9777929635460209,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1
8803,A,0,0.9333333333333333,0.9333333333333333,0.7666666666666667,1,1,-0.16666666666666663,0,0.8711064863682075,0.20872500125982088,0.1266413457869193,0.21835694055576993,0.8874297343977423,0.16314844856722716,1.3050657153357952,-0.5097557633188813,-0.020136594774577382,-0.2791895196078134,2.0170525614504,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1915,A,0,0.7,0.7,0.8333333333333334,1,1,0.13333333333333341,0,0.8469806764126492,0.5343882584346172,0.04369030217573332,0.1109547407626604,0.8536661368989068,0.4750953477533947,0.32926358440985865,-1.4197710467742473,0.6606743221179475,-0.8303855240436768,0.6087343593944147,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6471,A,1,0.3333333333333333,0.26666666666666666,0.3333333333333333,0,0,0.06666666666666665,0,0.3897042692020394,0.783311604668962,0.25595995617627143,0.1892397003861853,0.5459155377116509,0.6350779512923855,0.2211315919935069,0.8846803858789039,-1.8676248305109093,-0.3024833679557583,0.9641818851450825,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2732,A,1,0.9666666666666667,0.9666666666666667,0.9666666666666667,1,1,0.0,0,0.9741384288611066,0.2608052970841352,0.25924103100403045,0.04577807966301857,0.9808428092265374,0.2488661314176804,2.98134798092135,-0.014446086735217058,-0.8215297970402053,-0.44455561177387704,-1.504672551787527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8321,A,0,0.16666666666666666,0.16666666666666666,0.5,0,0,0.33333333333333337,0,0.3729518390413842,0.9201098904086541,0.3820821031286647,0.06313178704873489,0.6125357191434135,0.8620217087459401,-1.6701609846830308,1.785246308566795,0.03781014259769507,-1.4362133509996866,-0.6021186517059951,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1
721,A,1,0.9666666666666667,1.0,0.9666666666666667,1,1,-0.033333333333333326,0,0.9213116817014874,0.2460026897289895,0.06576453285245437,0.3356732624720809,0.9264865821953343,0.16342616429075255,1.2332154065194592,-1.91655787870177,0.7956106627228209,1.0643701624194226,-0.6587001661757365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2040,A,0,0.23333333333333334,0.23333333333333334,0.3333333333333333,0,0,0.09999999999999998,0,0.17932162186071862,0.8378135666633666,0.08838200969251006,0.07873220088812362,0.251854826231858,0.771850660626031,-1.4853557940785214,0.28315055665068595,-1.282592000298381,-1.377006297738727,-0.3806317984682371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
3239,A,1,0.6666666666666666,0.7,0.6666666666666666,1,1,-0.033333333333333326,0,0.8076365826860407,0.3202245955510879,0.2952315988787729,0.1510669635451354,0.8644283419454255,0.271849238248716,1.752766818358935,0.9045962698891303,-0.543533987728597,-1.1924831309589323,0.7544001321668039,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
411,B,1,0.7666666666666667,0.4,0.7666666666666667,0,1,0.3666666666666667,1,0.6145859925798616,0.6666661550888352,0.06429634280201939,0.37959341187245366,0.6393667037216468,0.4136040746987739,-0.2777973059182766,-1.2150896588930336,1.2526905970400914,-0.5041368130373036,0.33460729173072123,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
8934,B,0,0.36666666666666664,0.36666666666666664,0.7333333333333333,0,1,0.36666666666666664,1,0.6504723260271813,0.6198721746008531,0.1733277224843267,0.26928505294185834,0.7110551617021342,0.4529498632462775,-0.4799450823564,-0.12312804479279871,-0.4734329284239675,0.4915126344562138,-0.9906179391704492,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
